1,1,851,470,326,224,1,0,1
1,2,555,298,188,121,1,0,1
1,3,501,263,156,102,1,0,1
1,4,406,213,118,80,1,0,1
1,5,317,132,100,86,1,0,1
1,6,21,153,100,76,1,0,1
1,7,0,130,71,70,1,0,1
1,1,841,357,107,93,1,1,1
1,2,751,317,108,89,1,1,1
1,1,0,829,43,250,1,2,1
1,1,1056,762,151,263,1,3,1
1,2,576,467,83,173,1,3,1
1,3,539,353,67,135,1,3,1
1,4,384,329,64,142,1,3,1
1,5,27,629,124,259,1,3,1
1,6,7,429,83,168,1,3,1
1,7,279,175,42,81,1,3,1
1,8,238,145,40,73,1,3,1
1,9,150,156,38,65,1,3,1
1,10,156,129,41,46,1,3,1
1,1,1228,675,441,330,1,4,1
1,2,40,329,108,169,1,4,1
2,1,851,470,326,224,1,0,1
2,2,555,298,188,121,1,0,1
2,3,501,263,156,102,1,0,1
2,4,406,213,118,80,1,0,1
2,5,317,132,100,86,1,0,1
2,6,24,153,101,77,1,0,1
2,7,0,130,69,70,1,0,1
2,1,841,357,107,93,1,1,1
2,2,751,317,108,89,1,1,1
2,1,0,829,44,250,1,2,1
2,1,1009,728,144,252,1,3,1
2,2,561,454,80,168,1,3,1
2,3,527,344,66,132,1,3,1
2,4,376,320,62,138,1,3,1
2,5,37,646,128,267,1,3,1
2,6,9,440,85,172,1,3,1
2,7,275,172,41,79,1,3,1
2,8,237,144,39,72,1,3,1
2,9,148,153,37,64,1,3,1
2,10,153,128,39,43,1,3,1
2,1,1230,674,439,331,1,4,1
2,2,43,338,111,174,1,4,1
3,1,851,470,326,224,1,0,1
3,2,555,298,188,121,1,0,1
3,3,501,263,156,102,1,0,1
3,4,406,213,118,80,1,0,1
3,5,317,132,100,86,1,0,1
3,6,25,155,105,77,1,0,1
3,7,0,130,69,70,1,0,1
3,1,841,357,107,93,1,1,1
3,2,751,317,108,89,1,1,1
3,1,0,829,44,250,1,2,1
3,1,964,696,139,243,1,3,1
3,2,546,441,79,164,1,3,1
3,3,515,337,64,129,1,3,1
3,4,368,311,61,135,1,3,1
3,5,47,664,131,273,1,3,1
3,6,11,452,87,176,1,3,1
3,7,270,169,41,79,1,3,1
3,8,235,142,39,71,1,3,1
3,9,146,150,37,63,1,3,1
3,10,146,129,40,41,1,3,1
3,1,1232,672,437,333,1,4,1
3,2,46,346,114,178,1,4,1
4,1,851,470,326,224,1,0,1
4,2,555,298,188,121,1,0,1
4,3,501,263,156,102,1,0,1
4,4,406,213,118,80,1,0,1
4,5,317,132,100,86,1,0,1
4,6,24,155,112,75,1,0,1
4,7,0,131,69,70,1,0,1
4,1,841,357,107,93,1,1,1
4,2,751,317,108,89,1,1,1
4,1,1,830,44,249,1,2,1
4,1,923,669,133,233,1,3,1
4,2,533,428,76,159,1,3,1
4,3,504,329,63,127,1,3,1
4,4,361,302,59,132,1,3,1
4,5,58,683,134,280,1,3,1
4,6,13,464,89,181,1,3,1
4,7,265,166,41,78,1,3,1
4,8,234,139,39,71,1,3,1
4,9,144,147,37,63,1,3,1
4,1,1233,672,436,333,1,4,1
4,2,49,356,117,183,1,4,1
5,1,851,470,326,224,1,0,1
5,2,555,298,188,121,1,0,1
5,3,501,263,156,102,1,0,1
5,4,406,213,118,80,1,0,1
5,5,317,132,100,86,1,0,1
5,6,28,156,113,76,1,0,1
5,7,0,131,69,70,1,0,1
5,1,841,357,107,93,1,1,1
5,2,751,317,108,89,1,1,1
5,1,1,841,47,238,1,2,1
5,1,885,642,128,224,1,3,1
5,2,519,417,75,155,1,3,1
5,3,493,321,62,124,1,3,1
5,4,354,294,58,129,1,3,1
5,5,70,705,138,288,1,3,1
5,6,15,477,92,185,1,3,1
5,7,261,163,40,77,1,3,1
5,8,233,137,38,70,1,3,1
5,9,142,144,36,62,1,3,1
5,1,1234,673,435,332,1,4,1
5,2,52,366,120,187,1,4,1
6,1,851,470,326,224,1,0,1
6,2,555,298,188,121,1,0,1
6,3,501,263,156,102,1,0,1
6,4,406,213,118,80,1,0,1
6,5,317,132,100,86,1,0,1
6,6,32,156,115,77,1,0,1
6,7,0,132,69,70,1,0,1
6,1,841,357,107,93,1,1,1
6,2,751,317,108,89,1,1,1
6,1,1,842,47,237,1,2,1
6,1,850,617,123,215,1,3,1
6,2,507,406,72,151,1,3,1
6,3,482,314,60,121,1,3,1
6,4,347,287,57,126,1,3,1
6,5,83,726,142,296,1,3,1
6,6,17,490,94,191,1,3,1
6,7,256,160,40,76,1,3,1
6,8,233,136,38,70,1,3,1
6,9,140,142,36,61,1,3,1
6,1,1236,673,433,332,1,4,1
6,2,55,376,123,193,1,4,1
7,1,851,470,326,224,1,0,1
7,2,555,298,188,121,1,0,1
7,3,501,263,156,102,1,0,1
7,4,406,213,118,80,1,0,1
7,5,317,132,100,86,1,0,1
7,6,34,157,119,76,1,0,1
7,7,0,133,69,70,1,0,1
7,1,841,357,107,93,1,1,1
7,2,751,317,108,89,1,1,1
7,1,0,844,46,235,1,2,1
7,1,811,588,118,206,1,3,1
7,2,492,393,70,146,1,3,1
7,3,470,306,59,119,1,3,1
7,4,340,278,55,123,1,3,1
7,5,97,755,147,306,1,3,1
7,6,20,508,97,197,1,3,1
7,7,250,156,39,76,1,3,1
7,8,232,134,37,68,1,3,1
7,9,137,139,35,60,1,3,1
7,1,1234,671,435,334,1,4,1
7,2,58,390,127,199,1,4,1
8,1,851,470,326,224,1,0,1
8,2,555,298,188,121,1,0,1
8,3,501,263,156,102,1,0,1
8,4,406,213,118,80,1,0,1
8,5,317,132,100,86,1,0,1
8,6,36,158,127,78,1,0,1
8,7,0,132,69,71,1,0,1
8,1,841,357,107,93,1,1,1
8,2,751,317,108,89,1,1,1
8,1,1,846,46,233,1,2,1
8,1,783,566,114,199,1,3,1
8,2,481,382,69,144,1,3,1
8,3,461,299,58,116,1,3,1
8,4,335,271,54,120,1,3,1
8,5,108,779,151,300,1,3,1
8,6,23,523,100,202,1,3,1
8,7,246,154,38,74,1,3,1
8,8,232,132,37,67,1,3,1
8,9,135,137,34,59,1,3,1
8,1,1234,671,435,334,1,4,1
8,2,61,401,130,204,1,4,1
9,1,851,470,326,224,1,0,1
9,2,555,298,188,121,1,0,1
9,3,501,263,156,102,1,0,1
9,4,406,213,118,80,1,0,1
9,5,317,132,100,86,1,0,1
9,6,39,159,133,76,1,0,1
9,7,0,133,70,72,1,0,1
9,1,841,357,107,93,1,1,1
9,2,751,317,108,89,1,1,1
9,1,1,846,46,233,1,2,1
9,1,757,545,110,193,1,3,1
9,2,470,373,67,140,1,3,1
9,3,453,293,56,113,1,3,1
9,4,329,265,54,118,1,3,1
9,5,119,806,156,273,1,3,1
9,6,27,539,102,208,1,3,1
9,7,242,152,37,73,1,3,1
9,8,231,132,35,65,1,3,1
9,9,131,134,34,58,1,3,1
9,1,1234,671,435,334,1,4,1
9,2,64,413,134,209,1,4,1
9,8,798,918,464,161,1,0,1
10,1,851,470,326,224,1,0,1
10,2,555,298,188,121,1,0,1
10,3,501,263,156,102,1,0,1
10,4,406,213,118,80,1,0,1
10,5,317,132,100,86,1,0,1
10,6,41,159,140,76,1,0,1
10,7,0,133,70,72,1,0,1
10,1,841,357,107,93,1,1,1
10,2,751,317,108,89,1,1,1
10,1,2,846,46,233,1,2,1
10,1,734,527,106,186,1,3,1
10,2,461,363,66,137,1,3,1
10,3,445,288,55,111,1,3,1
10,4,324,259,53,116,1,3,1
10,5,131,835,161,244,1,3,1
10,6,31,555,105,214,1,3,1
10,7,238,149,37,73,1,3,1
10,9,129,132,33,57,1,3,1
10,1,1234,671,435,334,1,4,1
10,2,67,424,138,215,1,4,1
10,8,761,873,478,206,1,0,1
11,1,851,470,326,224,1,0,1
11,2,555,298,188,121,1,0,1
11,3,501,263,156,102,1,0,1
11,4,406,213,118,80,1,0,1
11,5,317,132,100,86,1,0,1
11,6,45,160,145,79,1,0,1
11,7,0,134,70,72,1,0,1
11,1,841,357,107,93,1,1,1
11,2,751,317,108,89,1,1,1
11,1,3,846,46,233,1,2,1
11,1,712,509,103,181,1,3,1
11,2,452,356,64,133,1,3,1
11,3,439,283,53,108,1,3,1
11,4,319,253,52,114,1,3,1
11,5,144,866,166,213,1,3,1
11,6,36,573,108,220,1,3,1
11,7,234,147,37,71,1,3,1
11,9,126,129,34,58,1,3,1
11,1,1234,671,435,334,1,4,1
11,2,70,436,141,221,1,4,1
11,8,727,829,453,250,1,0,1
12,1,851,470,326,224,1,0,1
12,2,555,298,188,121,1,0,1
12,3,501,263,156,102,1,0,1
12,4,406,213,118,80,1,0,1
12,5,317,132,100,86,1,0,1
12,6,50,160,149,79,1,0,1
12,7,0,134,70,72,1,0,1
12,1,841,357,107,93,1,1,1
12,2,751,317,108,89,1,1,1
12,1,3,846,46,233,1,2,1
12,1,693,491,100,177,1,3,1
12,2,444,351,64,126,1,3,1
12,3,432,276,53,107,1,3,1
12,4,314,247,51,111,1,3,1
12,5,158,898,172,181,1,3,1
12,6,43,591,112,228,1,3,1
12,7,231,144,36,71,1,3,1
12,9,124,127,33,57,1,3,1
12,1,1234,671,435,334,1,4,1
12,2,73,448,146,228,1,4,1
12,8,700,791,427,288,1,0,1
13,1,851,470,326,224,1,0,1
13,2,555,298,188,121,1,0,1
13,3,501,263,156,102,1,0,1
13,4,406,213,118,80,1,0,1
13,5,317,132,100,86,1,0,1
13,6,55,161,158,79,1,0,1
13,7,0,135,70,72,1,0,1
13,1,841,357,107,93,1,1,1
13,2,751,317,108,89,1,1,1
13,1,3,846,46,233,1,2,1
13,1,670,472,97,170,1,3,1
13,2,434,341,63,123,1,3,1
13,3,424,270,52,105,1,3,1
13,4,307,240,50,109,1,3,1
13,6,55,614,117,237,1,3,1
13,7,226,141,36,70,1,3,1
13,9,121,127,33,53,1,3,1
13,1,1234,671,435,334,1,4,1
13,2,78,464,151,236,1,4,1
13,8,664,747,400,293,1,0,1
14,1,851,470,326,224,1,0,1
14,2,555,298,188,121,1,0,1
14,3,501,263,156,102,1,0,1
14,4,406,213,118,80,1,0,1
14,5,317,132,100,86,1,0,1
14,6,60,161,163,82,1,0,1
14,7,0,136,68,77,1,0,1
14,1,841,357,107,93,1,1,1
14,2,751,317,108,89,1,1,1
14,1,3,845,51,233,1,2,1
14,1,654,457,94,166,1,3,1
14,2,427,333,62,122,1,3,1
14,3,420,264,47,100,1,3,1
14,4,303,236,49,107,1,3,1
14,6,67,635,119,242,1,3,1
14,7,224,139,35,68,1,3,1
14,9,118,125,33,53,1,3,1
14,1,1234,671,435,334,1,4,1
14,2,82,477,156,244,1,4,1
14,8,637,714,380,279,1,0,1
15,1,851,470,326,224,1,0,1
15,2,555,298,188,121,1,0,1
15,3,501,263,156,102,1,0,1
15,4,406,213,118,80,1,0,1
15,5,317,132,100,86,1,0,1
15,6,66,162,168,84,1,0,1
15,7,0,136,68,77,1,0,1
15,1,841,357,107,93,1,1,1
15,2,751,317,108,89,1,1,1
15,1,0,832,54,246,1,2,1
15,1,639,443,91,161,1,3,1
15,2,420,326,61,120,1,3,1
15,3,415,257,45,100,1,3,1
15,4,298,231,48,105,1,3,1
15,6,78,655,123,250,1,3,1
15,7,221,136,35,68,1,3,1
15,9,117,125,32,50,1,3,1
15,1,1234,671,435,334,1,4,1
15,2,87,491,161,251,1,4,1
15,8,612,683,365,272,1,0,1
16,1,851,470,326,224,1,0,1
16,2,555,298,188,121,1,0,1
16,3,501,263,156,102,1,0,1
16,4,406,213,118,80,1,0,1
16,5,317,132,100,86,1,0,1
16,6,73,163,174,84,1,0,1
16,7,0,137,68,77,1,0,1
16,1,841,357,107,93,1,1,1
